segment,dongle,platform,mean_v,max_v,engaged_frac,rlog_url
81dd9e9fe256c397/0000002f--bff24fca36--11,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,1.0740198065872069,2.9444916248321533,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/11/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--1,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,6.9731205599197805,14.46628189086914,0.02666666666666667,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/1/rlog.zst
aebd8f1d4ea16066/00000107--0358d3ddb0--10,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.94890301704407,38.72972869873047,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000107--0358d3ddb0/10/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--22,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,4.585941143503329,14.920714378356934,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/22/rlog.zst
059878a793f8f288/000006f5--d784369a41--4,059878a793f8f288,VOLKSWAGEN_ID4_MK1,24.571107088724773,32.41079330444336,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f5--d784369a41/4/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--0,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,0.3931752186867536,1.1993390321731567,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/0/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--0,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,0.1134872878804631,0.675530731678009,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/0/rlog.zst
aebd8f1d4ea16066/0000000e--9df08e96c1--5,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.850826559066775,37.6645393371582,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000000e--9df08e96c1/5/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--1,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,4.576686727182234,10.45561695098877,0.675,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/1/rlog.zst
059878a793f8f288/000006f4--0bfefbceb4--23,059878a793f8f288,VOLKSWAGEN_ID4_MK1,24.111412315368653,26.657991409301758,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f4--0bfefbceb4/23/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--31,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,0.060129897918199754,0.3649657666683197,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/31/rlog.zst
aebd8f1d4ea16066/00000153--a4d78605ff--12,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.707690251668296,36.54941940307617,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000153--a4d78605ff/12/rlog.zst
fc76cf2b65550db6/00000088--be55d52a0d--18,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,4.274497728248437,10.463637351989746,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000088--be55d52a0d/18/rlog.zst
059878a793f8f288/000006f0--0be424c338--5,059878a793f8f288,VOLKSWAGEN_ID4_MK1,23.92220768928528,26.72771644592285,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f0--0be424c338/5/rlog.zst
81dd9e9fe256c397/00000030--31d7af9f81--0,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,0.0,0.0,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/00000030--31d7af9f81/0/rlog.zst
aebd8f1d4ea16066/0000010f--89224506bf--7,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.67816985549035,35.84028244018555,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010f--89224506bf/7/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--4,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,3.657513274508515,9.6441650390625,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/4/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--8,059878a793f8f288,VOLKSWAGEN_ID4_MK1,23.618886041641236,26.789926528930664,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/8/rlog.zst
aebd8f1d4ea16066/00000107--0358d3ddb0--9,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.64032556851705,37.44867706298828,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000107--0358d3ddb0/9/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--8,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,2.9945086064375173,9.833333969116211,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/8/rlog.zst
059878a793f8f288/000006fe--685372fccd--6,059878a793f8f288,VOLKSWAGEN_ID4_MK1,22.61813605626424,24.394733428955078,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fe--685372fccd/6/rlog.zst
aebd8f1d4ea16066/0000010b--5266275eb3--26,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.634444725533356,35.70768737792969,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010b--5266275eb3/26/rlog.zst
fc76cf2b65550db6/00000088--be55d52a0d--6,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,2.3183929874141302,5.64578104019165,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000088--be55d52a0d/6/rlog.zst
059878a793f8f288/000006f9--86ff897904--10,059878a793f8f288,VOLKSWAGEN_ID4_MK1,22.194072869618733,24.5866756439209,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/10/rlog.zst
aebd8f1d4ea16066/0000010f--89224506bf--9,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.633526471455895,35.7605094909668,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010f--89224506bf/9/rlog.zst
fc76cf2b65550db6/00000088--be55d52a0d--5,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,1.7419610490080815,4.721486568450928,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000088--be55d52a0d/5/rlog.zst
059878a793f8f288/000006fb--676934796a--9,059878a793f8f288,VOLKSWAGEN_ID4_MK1,22.19318257331848,28.588478088378906,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fb--676934796a/9/rlog.zst
aebd8f1d4ea16066/0000010f--89224506bf--11,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.63332754770915,35.70120620727539,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010f--89224506bf/11/rlog.zst
fc76cf2b65550db6/00000088--be55d52a0d--0,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,1.62777087139489,9.97049331665039,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000088--be55d52a0d/0/rlog.zst
059878a793f8f288/000006f3--84ccc2cf81--6,059878a793f8f288,VOLKSWAGEN_ID4_MK1,22.03867872873942,25.648046493530273,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f3--84ccc2cf81/6/rlog.zst
aebd8f1d4ea16066/0000010f--89224506bf--8,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.630848503112794,35.75847244262695,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010f--89224506bf/8/rlog.zst
fc76cf2b65550db6/00000088--be55d52a0d--4,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,1.413391266090902,2.846074342727661,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000088--be55d52a0d/4/rlog.zst
059878a793f8f288/00000702--a1330a9fa8--2,059878a793f8f288,VOLKSWAGEN_ID4_MK1,21.804723398685454,34.91531753540039,0.39166666666666666,http://data-fallback.comma.life:8080/059878a793f8f288/00000702--a1330a9fa8/2/rlog.zst
aebd8f1d4ea16066/000000e7--72feb31b85--15,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.6243557014529,38.24424743652344,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000e7--72feb31b85/15/rlog.zst
fc76cf2b65550db6/00000088--be55d52a0d--2,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,0.6947475994001395,2.2484748363494873,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000088--be55d52a0d/2/rlog.zst
059878a793f8f288/000006f4--0bfefbceb4--4,059878a793f8f288,VOLKSWAGEN_ID4_MK1,21.77795858065287,24.07912254333496,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f4--0bfefbceb4/4/rlog.zst
aebd8f1d4ea16066/0000010b--5266275eb3--25,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.535344647644756,35.79004669189453,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010b--5266275eb3/25/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--23,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,0.10406653019652734,0.48585015535354614,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/23/rlog.zst
059878a793f8f288/000006f9--86ff897904--5,059878a793f8f288,VOLKSWAGEN_ID4_MK1,21.287692162195842,23.131567001342773,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/5/rlog.zst
aebd8f1d4ea16066/0000010f--89224506bf--12,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.49533348083496,35.72758865356445,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010f--89224506bf/12/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--1,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,0.026179863947133224,2.0253520011901855,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/1/rlog.zst
059878a793f8f288/000006f5--d784369a41--2,059878a793f8f288,VOLKSWAGEN_ID4_MK1,21.03224593957265,26.154146194458008,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f5--d784369a41/2/rlog.zst
aebd8f1d4ea16066/00000083--746af6199c--2,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.480764102935794,38.78284454345703,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000083--746af6199c/2/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--10,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,0.0,0.0,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/10/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--4,059878a793f8f288,VOLKSWAGEN_ID4_MK1,20.871696581840514,24.746917724609375,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/4/rlog.zst
aebd8f1d4ea16066/0000011a--737f45313a--11,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.475872144699096,39.426029205322266,0.945,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000011a--737f45313a/11/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--9,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,0.0,-0.0,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/9/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--11,059878a793f8f288,VOLKSWAGEN_ID4_MK1,20.65419129371643,23.905372619628906,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/11/rlog.zst
aebd8f1d4ea16066/0000010f--89224506bf--10,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.46103493372599,35.764163970947266,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010f--89224506bf/10/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--0,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,0.0,0.0,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/0/rlog.zst
059878a793f8f288/000006f9--86ff897904--4,059878a793f8f288,VOLKSWAGEN_ID4_MK1,20.63679744720459,21.29161834716797,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/4/rlog.zst
aebd8f1d4ea16066/000000d3--d2e901d912--8,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.43052758216858,36.85956573486328,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000d3--d2e901d912/8/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--19,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,0.0,0.0,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/19/rlog.zst
059878a793f8f288/000006f6--ad562af28b--9,059878a793f8f288,VOLKSWAGEN_ID4_MK1,20.531264402071635,26.673137664794922,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f6--ad562af28b/9/rlog.zst
aebd8f1d4ea16066/00000153--a4d78605ff--13,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.412016480763754,35.68647766113281,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000153--a4d78605ff/13/rlog.zst
059878a793f8f288/00000704--c6375e4c7b--4,059878a793f8f288,VOLKSWAGEN_ID4_MK1,20.1456934372584,25.363096237182617,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/00000704--c6375e4c7b/4/rlog.zst
aebd8f1d4ea16066/00000152--5715fa86f9--4,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.37553464253744,36.16393280029297,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000152--5715fa86f9/4/rlog.zst
059878a793f8f288/000006f9--86ff897904--11,059878a793f8f288,VOLKSWAGEN_ID4_MK1,20.00816964785258,22.488182067871094,0.905,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/11/rlog.zst
aebd8f1d4ea16066/000000a8--074a94c8eb--6,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.36328912734985,36.73418045043945,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000a8--074a94c8eb/6/rlog.zst
059878a793f8f288/00000700--3467469156--9,059878a793f8f288,VOLKSWAGEN_ID4_MK1,19.887856375376384,26.042316436767578,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/00000700--3467469156/9/rlog.zst
aebd8f1d4ea16066/00000153--a4d78605ff--11,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.32577136993408,36.219093322753906,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000153--a4d78605ff/11/rlog.zst
059878a793f8f288/000006f0--0be424c338--6,059878a793f8f288,VOLKSWAGEN_ID4_MK1,19.81596010843913,22.67531967163086,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f0--0be424c338/6/rlog.zst
aebd8f1d4ea16066/00000107--0358d3ddb0--5,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.29293451309204,40.09510040283203,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000107--0358d3ddb0/5/rlog.zst
059878a793f8f288/000006f4--0bfefbceb4--2,059878a793f8f288,VOLKSWAGEN_ID4_MK1,19.804188747406005,24.018064498901367,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f4--0bfefbceb4/2/rlog.zst
aebd8f1d4ea16066/000000e7--72feb31b85--16,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.211104565967936,39.24863052368164,0.9699499165275459,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000e7--72feb31b85/16/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--10,059878a793f8f288,VOLKSWAGEN_ID4_MK1,19.596525472005208,23.914466857910156,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/10/rlog.zst
aebd8f1d4ea16066/00000099--53ab1572c5--5,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.20063046455383,37.1909294128418,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000099--53ab1572c5/5/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--9,059878a793f8f288,VOLKSWAGEN_ID4_MK1,19.54025269349416,22.27207374572754,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/9/rlog.zst
aebd8f1d4ea16066/00000124--a7eddd227c--9,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.1941627629598,37.171974182128906,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000124--a7eddd227c/9/rlog.zst
059878a793f8f288/000006f3--84ccc2cf81--4,059878a793f8f288,VOLKSWAGEN_ID4_MK1,19.5384380197525,26.482158660888672,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f3--84ccc2cf81/4/rlog.zst
aebd8f1d4ea16066/00000102--f2d626b0d2--8,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.14910400849153,35.2015380859375,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000102--f2d626b0d2/8/rlog.zst
059878a793f8f288/000006fe--685372fccd--5,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.848255031903584,21.788158416748047,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fe--685372fccd/5/rlog.zst
aebd8f1d4ea16066/00000101--de37882e1f--7,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.13132435480754,35.26802062988281,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000101--de37882e1f/7/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--7,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.746316986878714,26.863649368286133,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/7/rlog.zst
aebd8f1d4ea16066/00000102--f2d626b0d2--9,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.131277313232424,35.223079681396484,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000102--f2d626b0d2/9/rlog.zst
059878a793f8f288/000006f9--86ff897904--2,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.69316621462504,21.14653968811035,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/2/rlog.zst
aebd8f1d4ea16066/00000102--f2d626b0d2--10,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.123663374582925,35.2919807434082,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000102--f2d626b0d2/10/rlog.zst
059878a793f8f288/000006fb--676934796a--8,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.598270155588786,24.823162078857422,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fb--676934796a/8/rlog.zst
aebd8f1d4ea16066/00000113--4f0363b945--14,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.11787594477335,36.545963287353516,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000113--4f0363b945/14/rlog.zst
059878a793f8f288/000006f5--d784369a41--1,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.583858223306557,26.244487762451172,0.5566666666666666,http://data-fallback.comma.life:8080/059878a793f8f288/000006f5--d784369a41/1/rlog.zst
aebd8f1d4ea16066/0000000c--442e59a1da--5,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.1115512975057,35.23833465576172,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000000c--442e59a1da/5/rlog.zst
059878a793f8f288/000006f9--86ff897904--3,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.499166099230447,27.69546890258789,0.8916666666666667,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/3/rlog.zst
aebd8f1d4ea16066/0000000c--442e59a1da--8,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.08938002546562,37.78345489501953,0.5806988352745425,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000000c--442e59a1da/8/rlog.zst
059878a793f8f288/000006f4--0bfefbceb4--19,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.455100820859272,25.982397079467773,0.6216666666666667,http://data-fallback.comma.life:8080/059878a793f8f288/000006f4--0bfefbceb4/19/rlog.zst
aebd8f1d4ea16066/0000010c--c985ca771f--4,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.06600408554077,40.96046829223633,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010c--c985ca771f/4/rlog.zst
059878a793f8f288/00000700--3467469156--8,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.40614758491516,23.07091522216797,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/00000700--3467469156/8/rlog.zst
aebd8f1d4ea16066/0000010b--5266275eb3--27,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.039640712738034,39.965362548828125,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010b--5266275eb3/27/rlog.zst
059878a793f8f288/000006f6--ad562af28b--11,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.393280522028604,31.797019958496094,0.6933333333333334,http://data-fallback.comma.life:8080/059878a793f8f288/000006f6--ad562af28b/11/rlog.zst
aebd8f1d4ea16066/00000125--ab10730582--10,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.02359023412069,36.083343505859375,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000125--ab10730582/10/rlog.zst
059878a793f8f288/000006f4--0bfefbceb4--5,059878a793f8f288,VOLKSWAGEN_ID4_MK1,18.124443270365397,20.400978088378906,0.895,http://data-fallback.comma.life:8080/059878a793f8f288/000006f4--0bfefbceb4/5/rlog.zst
aebd8f1d4ea16066/00000102--f2d626b0d2--6,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,35.01679955800375,35.22134017944336,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000102--f2d626b0d2/6/rlog.zst
059878a793f8f288/000006fb--676934796a--7,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.82804076830546,20.322956085205078,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fb--676934796a/7/rlog.zst
aebd8f1d4ea16066/00000129--55b681280a--0,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.98441787719727,37.09962463378906,0.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000129--55b681280a/0/rlog.zst
059878a793f8f288/00000704--c6375e4c7b--5,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.41340399424235,25.62898826599121,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/00000704--c6375e4c7b/5/rlog.zst
aebd8f1d4ea16066/00000102--f2d626b0d2--7,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.89851277203806,35.4763069152832,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000102--f2d626b0d2/7/rlog.zst
059878a793f8f288/000006f0--0be424c338--2,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.329602545897167,21.253341674804688,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f0--0be424c338/2/rlog.zst
aebd8f1d4ea16066/00000101--de37882e1f--6,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.8978254254659,35.237239837646484,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000101--de37882e1f/6/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--14,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.264425530433655,20.645610809326172,0.735,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/14/rlog.zst
aebd8f1d4ea16066/00000101--de37882e1f--9,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.79425001780192,35.2878532409668,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000101--de37882e1f/9/rlog.zst
059878a793f8f288/000006f0--0be424c338--7,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.256264932950337,18.564760208129883,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f0--0be424c338/7/rlog.zst
aebd8f1d4ea16066/00000153--a4d78605ff--10,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.715756289164226,35.2591438293457,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000153--a4d78605ff/10/rlog.zst
059878a793f8f288/000006f9--86ff897904--6,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.227807245254517,21.129505157470703,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/6/rlog.zst
aebd8f1d4ea16066/00000152--5715fa86f9--9,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.714773171742756,38.51865768432617,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000152--5715fa86f9/9/rlog.zst
059878a793f8f288/000006f3--84ccc2cf81--5,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.217704928716024,21.300167083740234,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f3--84ccc2cf81/5/rlog.zst
aebd8f1d4ea16066/000000ea--64c28a6dc7--12,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.622388973236085,36.13216781616211,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000ea--64c28a6dc7/12/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--5,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.158078876680047,20.868751525878906,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/5/rlog.zst
aebd8f1d4ea16066/0000011a--737f45313a--9,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.54445280710856,35.26173400878906,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000011a--737f45313a/9/rlog.zst
059878a793f8f288/000006fa--5ab0ddcffb--12,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.157668091456095,21.292036056518555,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fa--5ab0ddcffb/12/rlog.zst
aebd8f1d4ea16066/00000102--f2d626b0d2--11,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.47938505172729,35.248329162597656,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000102--f2d626b0d2/11/rlog.zst
059878a793f8f288/000006fc--fe0b90d22c--6,059878a793f8f288,VOLKSWAGEN_ID4_MK1,17.13856721083323,18.723331451416016,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006fc--fe0b90d22c/6/rlog.zst
aebd8f1d4ea16066/000000db--1bcb316d5d--0,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.33421787096106,38.4243049621582,0.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000db--1bcb316d5d/0/rlog.zst
059878a793f8f288/000006f9--86ff897904--7,059878a793f8f288,VOLKSWAGEN_ID4_MK1,16.73380431652069,21.506206512451172,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/7/rlog.zst
